OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountPct,Sales,Cost,Profit,CustomerAge,Rating,PaymentMethod
ORD10886,2024-03-17,North,Electronics,Laptop,221.8,2,5,443.6,321.41,122.19,18,4.1,UPI
ORD10830,2024-03-18,East,Electronics,Laptop,787.32,4,20,3149.28,2168.07,981.21,43,4.7,Cash
ORD11271,2024-03-18,East,Clothing,Jacket,116.51,5,5,582.55,320.61,261.94,35,4.4,Debit Card
ORD10058,2024-03-18,West,Clothing,Jeans,60.88,5,0,304.4,172.16,132.24,25,4.4,Cash
ORD11774,2024-03-19,North,Beauty,Perfume,101.03,3,10,303.09,183.02,120.07,42,4.3,Credit Card
ORD11016,2024-03-19,Central,Electronics,Headphones,731.19,7,5,5118.33,3828.73,1289.6,29,3.7,UPI
ORD11419,2024-03-19,East,Clothing,Sneakers,110.83,2,5,221.66,142.7,78.96,22,5.0,Debit Card
ORD11065,2024-03-19,West,Beauty,Perfume,130.37,5,0,651.85,402.08,249.77,45,2.6,UPI
ORD10159,2024-03-19,East,Electronics,Laptop,1157.95,4,0,4631.8,3446.9,1184.9,36,4.6,Cash
ORD10422,2024-03-19,East,Home & Kitchen,Lamp,205.65,2,0,411.3,310.13,101.17,43,3.7,Credit Card
ORD10456,2024-03-19,North,Home & Kitchen,Air Fryer,159.78,4,10,639.12,387.78,251.34,44,4.1,Credit Card
ORD10765,2024-03-20,West,Clothing,Jeans,11.74,4,0,46.96,34.42,12.54,27,4.4,Wallet
ORD11067,2024-03-20,West,Sports,Tennis Racket,341.7,3,0,1025.1,578.82,446.28,41,3.7,UPI
ORD11287,2024-03-21,East,Clothing,T-Shirt,83.89,1,20,83.89,59.24,24.65,50,4.1,UPI
ORD10093,2024-03-21,West,Electronics,Headphones,811.01,6,20,4866.06,3451.53,1414.53,43,4.4,UPI
ORD10500,2024-03-22,West,Beauty,Hair Dryer,131.25,6,10,787.5,615.4,172.1,31,3.6,Credit Card
ORD11813,2024-03-22,West,Electronics,Headphones,1178.93,1,5,1178.93,741.19,437.74,31,4.5,Wallet
ORD11018,2024-03-22,East,Electronics,Laptop,71.48,5,0,357.4,233.6,123.8,24,3.7,Credit Card
ORD10667,2024-03-22,West,Clothing,Sneakers,33.16,2,20,66.32,41.86,24.46,25,4.0,Debit Card
ORD11364,2024-03-23,North,Electronics,Laptop,504.82,2,0,1009.64,776.33,233.31,37,3.8,Cash
ORD11963,2024-03-23,North,Clothing,Dress,17.27,5,5,86.35,57.24,29.11,40,3.3,UPI
ORD10326,2024-03-24,South,Electronics,Smartwatch,1169.31,6,0,7015.86,4149.92,2865.94,20,4.5,Credit Card
ORD11764,2024-03-24,East,Electronics,Smartwatch,1186.95,7,10,8308.65,4737.0,3571.65,25,3.7,Credit Card
ORD10986,2024-03-24,North,Home & Kitchen,Air Fryer,71.44,4,5,285.76,227.95,57.81,65,5.0,Credit Card
ORD11114,2024-03-24,South,Electronics,Smartwatch,593.37,1,0,593.37,424.79,168.58,24,4.3,Debit Card
ORD10619,2024-03-24,North,Clothing,T-Shirt,55.98,2,0,111.96,65.77,46.19,55,4.5,Debit Card
ORD11456,2024-03-24,East,Clothing,Jeans,66.87,2,5,133.74,94.36,39.38,42,4.1,Debit Card
ORD10639,2024-03-25,East,Electronics,Tablet,443.39,2,5,886.78,677.48,209.3,28,3.9,UPI
ORD11565,2024-03-25,North,Sports,Yoga Mat,318.65,6,5,1911.9,1505.68,406.22,40,4.0,Cash
ORD10050,2024-03-25,South,Beauty,Skincare Kit,71.98,6,0,431.88,264.68,167.2,31,4.4,UPI
ORD11025,2024-03-27,Central,Electronics,Headphones,1059.69,3,0,3179.07,2538.2,640.87,30,4.5,Debit Card
ORD10168,2024-03-27,North,Sports,Tennis Racket,290.78,5,0,1453.9,1091.2,362.7,28,4.2,Debit Card
ORD10347,2024-03-27,Central,Clothing,Sneakers,42.87,1,10,42.87,28.29,14.58,42,4.3,Cash
ORD10788,2024-03-28,North,Beauty,Perfume,143.87,5,15,719.35,568.68,150.67,27,4.7,Wallet
ORD11700,2024-03-29,South,Clothing,Dress,29.35,5,10,146.75,100.84,45.91,60,4.3,Credit Card
ORD10668,2024-03-29,East,Clothing,Jacket,65.21,2,0,130.42,101.55,28.87,44,4.7,Cash
ORD10207,2024-03-29,East,Electronics,Smartphone,999.97,5,0,4999.85,3121.45,1878.4,55,4.8,Cash
ORD11827,2024-03-29,South,Beauty,Hair Dryer,91.61,7,20,641.27,396.91,244.36,44,4.0,Credit Card
ORD11711,2024-03-30,Central,Clothing,Jacket,90.66,3,0,271.98,193.71,78.27,42,2.8,UPI
ORD11622,2024-03-30,South,Sports,Dumbbell Set,27.78,3,10,83.34,51.14,32.2,45,4.7,Wallet
ORD11321,2024-03-30,North,Home & Kitchen,Vacuum Cleaner,157.01,3,0,471.03,342.48,128.55,53,4.9,Credit Card
ORD10369,2024-03-30,West,Clothing,Sneakers,20.49,4,5,81.96,46.11,35.85,23,3.6,Credit Card
ORD11506,2024-03-30,Central,Electronics,Smartwatch,755.81,2,10,1511.62,940.78,570.84,34,4.3,Credit Card
ORD11207,2024-03-30,South,Clothing,T-Shirt,23.19,1,0,23.19,17.93,5.26,18,3.9,UPI
ORD10743,2024-03-31,North,Electronics,Tablet,569.82,4,0,2279.28,1528.72,750.56,45,3.9,UPI
ORD11847,2024-04-01,West,Clothing,Dress,34.79,7,0,243.53,136.63,106.9,18,3.7,Credit Card
ORD11953,2024-04-01,East,Sports,Yoga Mat,27.84,5,10,139.2,81.81,57.39,18,3.9,Debit Card
ORD10163,2024-04-01,South,Home & Kitchen,Vacuum Cleaner,154.86,7,10,1084.02,795.02,289.0,32,4.2,Debit Card
ORD10781,2024-04-01,North,Electronics,Headphones,824.74,4,5,3298.96,2089.27,1209.69,25,4.3,Credit Card
ORD11650,2024-04-01,Central,Sports,Tennis Racket,343.04,1,5,343.04,235.1,107.94,29,5.0,Credit Card
ORD10055,2024-04-02,Central,Clothing,Jacket,117.04,5,0,585.2,349.99,235.21,25,3.9,Credit Card
ORD11019,2024-04-02,South,Clothing,Jacket,31.12,5,15,155.6,108.59,47.01,34,4.1,Credit Card
ORD11588,2024-04-02,West,Electronics,Smartphone,329.79,5,5,1648.95,1245.47,403.48,18,3.9,Credit Card
ORD10300,2024-04-02,South,Electronics,Laptop,667.05,5,5,3335.25,2415.24,920.01,43,4.1,Wallet
ORD10771,2024-04-02,North,Clothing,Jacket,67.27,2,5,134.54,91.14,43.4,34,4.0,Credit Card
ORD11988,2024-04-03,West,Clothing,T-Shirt,27.16,2,10,54.32,32.17,22.15,25,4.3,Debit Card
ORD10948,2024-04-03,East,Electronics,Smartphone,270.14,5,10,1350.7,925.95,424.75,19,2.7,Debit Card
ORD11604,2024-04-03,West,Electronics,Laptop,71.14,5,15,355.7,239.34,116.36,18,4.0,Credit Card
ORD10792,2024-04-04,East,Clothing,Sneakers,40.87,2,10,81.74,58.55,23.19,37,4.0,Debit Card
ORD11770,2024-04-04,West,Beauty,Hair Dryer,54.55,7,10,381.85,214.77,167.08,27,3.5,Wallet
ORD11141,2024-04-04,North,Home & Kitchen,Cookware Set,218.0,3,15,654.0,372.46,281.54,49,4.5,Wallet
ORD10712,2024-04-04,West,Sports,Bicycle,198.64,3,10,595.92,454.38,141.54,44,3.9,Credit Card
ORD10664,2024-04-05,West,Electronics,Smartphone,309.73,5,0,1548.65,881.62,667.03,43,3.5,Credit Card
ORD11192,2024-04-06,South,Clothing,Sneakers,16.39,5,10,81.95,60.32,21.63,21,4.4,Cash
ORD11639,2024-04-06,West,Electronics,Smartwatch,601.67,4,5,2406.68,1672.58,734.1,25,5.0,Debit Card
ORD10438,2024-04-06,West,Electronics,Laptop,864.34,4,0,3457.36,2344.43,1112.93,18,5.0,UPI
ORD11975,2024-04-07,South,Home & Kitchen,Cookware Set,253.87,7,5,1777.09,1322.76,454.33,26,3.5,Debit Card
ORD11359,2024-04-07,West,Sports,Dumbbell Set,337.5,4,15,1350.0,923.38,426.62,18,3.8,UPI
ORD10096,2024-04-07,North,Clothing,Sneakers,107.35,3,10,322.05,204.49,117.56,29,4.1,Debit Card
ORD10282,2024-04-07,East,Home & Kitchen,Vacuum Cleaner,155.25,2,10,310.5,193.09,117.41,39,4.3,Credit Card
ORD10161,2024-04-08,South,Sports,Yoga Mat,43.73,4,0,174.92,109.47,65.45,37,4.0,Debit Card
ORD10266,2024-04-08,East,Clothing,Jacket,45.9,3,0,137.7,85.46,52.24,46,4.1,UPI
ORD10780,2024-04-08,West,Sports,Yoga Mat,195.5,2,0,391.0,231.74,159.26,55,3.1,Debit Card
ORD11234,2024-04-08,East,Electronics,Smartwatch,84.44,5,20,422.2,289.54,132.66,23,5.0,Wallet
ORD10049,2024-04-08,East,Home & Kitchen,Blender,57.48,5,15,287.4,162.12,125.28,35,4.2,UPI
ORD11838,2024-04-10,Central,Electronics,Laptop,1026.56,3,20,3079.68,2183.29,896.39,35,4.4,Debit Card
ORD10389,2024-04-11,South,Electronics,Smartwatch,165.45,3,0,496.35,296.15,200.2,18,3.9,UPI
ORD11785,2024-04-11,East,Sports,Tennis Racket,188.46,3,20,565.38,411.7,153.68,38,3.2,UPI
ORD10118,2024-04-11,West,Beauty,Hair Dryer,136.91,3,0,410.73,275.24,135.49,21,4.2,UPI
ORD10650,2024-04-11,North,Sports,Yoga Mat,76.46,4,10,305.84,212.54,93.3,43,4.0,UPI
ORD11606,2024-04-12,North,Clothing,Dress,70.65,4,0,282.6,225.33,57.27,38,4.9,Debit Card
ORD11223,2024-04-12,North,Sports,Running Shoes,196.92,6,0,1181.52,762.68,418.84,28,4.4,Wallet
ORD11473,2024-04-12,West,Clothing,T-Shirt,37.75,7,0,264.25,160.57,103.68,49,4.1,Credit Card
ORD11881,2024-04-12,North,Beauty,Hair Dryer,68.6,2,0,137.2,104.04,33.16,53,4.0,UPI
ORD10216,2024-04-12,West,Home & Kitchen,Blender,287.13,5,5,1435.65,790.17,645.48,27,4.3,UPI
ORD10630,2024-04-13,South,Beauty,Makeup Kit,30.28,5,20,151.4,100.43,50.97,29,4.1,Debit Card
ORD11551,2024-04-13,West,Home & Kitchen,Cookware Set,130.62,1,20,130.62,89.85,40.77,37,3.9,Debit Card
ORD11901,2024-04-13,East,Beauty,Makeup Kit,86.35,3,15,259.05,183.51,75.54,33,4.9,Credit Card
ORD11934,2024-04-14,West,Beauty,Skincare Kit,120.89,1,10,120.89,81.66,39.23,31,4.5,Credit Card
ORD10120,2024-04-15,West,Electronics,Laptop,250.93,1,0,250.93,197.7,53.23,45,4.3,UPI
ORD11145,2024-04-15,East,Home & Kitchen,Cookware Set,266.34,6,10,1598.04,1004.32,593.72,18,4.0,Credit Card
ORD10623,2024-04-15,South,Sports,Yoga Mat,128.46,6,0,770.76,428.71,342.05,18,3.9,Cash
ORD10362,2024-04-15,East,Home & Kitchen,Vacuum Cleaner,21.79,1,0,21.79,15.78,6.01,27,3.8,Cash
ORD10842,2024-04-15,North,Clothing,T-Shirt,89.15,6,10,534.9,407.34,127.56,30,3.9,Credit Card
ORD11796,2024-04-15,Central,Sports,Running Shoes,392.48,2,5,784.96,598.6,186.36,23,4.0,Credit Card
ORD10467,2024-04-15,North,Home & Kitchen,Air Fryer,219.3,1,10,219.3,173.79,45.51,36,4.2,Debit Card
ORD11197,2024-04-16,North,Sports,Bicycle,143.67,7,0,1005.69,695.34,310.35,25,4.4,Cash
ORD10811,2024-04-17,West,Clothing,T-Shirt,65.49,3,10,196.47,150.47,46.0,20,4.6,Debit Card
ORD11062,2024-04-18,West,Electronics,Smartphone,408.13,7,5,2856.91,1985.92,870.99,24,3.6,UPI
ORD11737,2024-04-19,West,Beauty,Hair Dryer,57.47,2,10,114.94,71.95,42.99,25,4.8,Credit Card
ORD10158,2024-04-19,East,Beauty,Makeup Kit,135.55,6,5,813.3,482.86,330.44,31,3.6,Debit Card
ORD11071,2024-04-19,Central,Electronics,Laptop,775.58,7,10,5429.06,4077.15,1351.91,42,4.1,UPI
ORD10733,2024-04-19,East,Clothing,T-Shirt,11.7,4,0,46.8,28.36,18.44,28,5.0,Credit Card
ORD11390,2024-04-20,Central,Clothing,Dress,107.79,3,10,323.37,243.46,79.91,18,4.3,Debit Card
ORD11323,2024-04-20,Central,Electronics,Laptop,195.77,6,5,1174.62,812.0,362.62,48,4.3,Debit Card
ORD10975,2024-04-20,South,Beauty,Hair Dryer,33.43,7,5,234.01,131.75,102.26,39,4.8,UPI
ORD11054,2024-04-21,South,Sports,Running Shoes,356.33,5,5,1781.65,1131.27,650.38,33,3.5,Debit Card
ORD11292,2024-04-21,West,Home & Kitchen,Lamp,207.58,6,0,1245.48,697.03,548.45,30,3.2,UPI
ORD11040,2024-04-21,North,Home & Kitchen,Blender,195.26,2,10,390.52,297.12,93.4,38,4.3,Wallet
ORD10782,2024-04-21,North,Beauty,Makeup Kit,107.98,6,0,647.88,414.29,233.59,48,3.9,Credit Card
ORD10349,2024-04-21,South,Electronics,Tablet,308.42,7,15,2158.94,1542.92,616.02,50,4.4,UPI
ORD10697,2024-04-22,North,Beauty,Shampoo,38.22,7,10,267.54,183.46,84.08,35,4.6,Debit Card
ORD10595,2024-04-23,West,Clothing,Jacket,106.07,1,5,106.07,75.85,30.22,30,4.2,Credit Card
ORD11580,2024-04-23,East,Electronics,Smartphone,96.9,1,0,96.9,62.44,34.46,40,5.0,UPI
ORD10892,2024-04-23,West,Beauty,Perfume,131.8,7,0,922.6,521.62,400.98,21,3.3,UPI
ORD10827,2024-04-23,North,Home & Kitchen,Lamp,21.22,3,0,63.66,43.93,19.73,29,4.4,Wallet
ORD10789,2024-04-24,East,Electronics,Headphones,77.4,1,0,77.4,43.01,34.39,49,4.8,Debit Card
ORD10897,2024-04-24,South,Electronics,Tablet,504.21,5,5,2521.05,1630.53,890.52,51,4.0,Credit Card
ORD10967,2024-04-24,East,Clothing,Jeans,95.45,1,10,95.45,72.9,22.55,25,3.0,Credit Card
ORD10870,2024-04-24,Central,Electronics,Smartphone,297.15,6,0,1782.9,1383.8,399.1,32,4.7,Debit Card
ORD10429,2024-04-24,East,Home & Kitchen,Vacuum Cleaner,105.69,4,15,422.76,317.32,105.44,19,4.9,UPI
ORD10755,2024-04-24,East,Beauty,Makeup Kit,68.76,4,10,275.04,202.31,72.73,34,3.0,Wallet
ORD10699,2024-04-24,West,Home & Kitchen,Blender,221.92,2,10,443.84,306.29,137.55,18,4.9,Debit Card
ORD10298,2024-04-24,South,Sports,Running Shoes,100.61,1,0,100.61,60.67,39.94,27,3.9,Credit Card
ORD11357,2024-04-26,West,Electronics,Headphones,948.44,1,5,948.44,532.45,415.99,48,4.4,Wallet
ORD10182,2024-04-26,West,Sports,Bicycle,318.62,3,0,955.86,630.92,324.94,18,3.8,Credit Card
ORD10510,2024-04-26,West,Clothing,Jacket,72.62,2,5,145.24,105.82,39.42,29,4.2,Credit Card
ORD10029,2024-04-26,North,Sports,Dumbbell Set,46.14,7,5,322.98,233.84,89.14,31,4.0,Credit Card
ORD10885,2024-04-27,North,Clothing,Jeans,33.62,5,20,168.1,96.45,71.65,39,4.2,Wallet
ORD10856,2024-04-27,South,Electronics,Smartphone,266.56,2,20,533.12,354.46,178.66,22,3.8,Wallet
ORD11083,2024-04-27,Central,Sports,Yoga Mat,209.29,7,0,1465.03,1072.14,392.89,26,4.0,Debit Card
ORD11376,2024-04-27,South,Sports,Tennis Racket,202.03,3,20,606.09,342.69,263.4,32,4.7,Credit Card
ORD11034,2024-04-28,North,Beauty,Makeup Kit,59.43,6,5,356.58,224.53,132.05,35,4.1,Cash
ORD10084,2024-04-28,South,Clothing,Jeans,39.49,5,10,197.45,125.64,71.81,30,4.8,Credit Card
ORD11290,2024-04-29,South,Clothing,Dress,37.93,5,0,189.65,128.03,61.62,18,4.6,Debit Card
ORD10103,2024-04-29,North,Electronics,Headphones,912.57,1,5,912.57,637.19,275.38,30,3.8,Cash
ORD11375,2024-04-30,West,Electronics,Laptop,275.7,3,0,827.1,649.35,177.75,25,4.3,Credit Card
ORD10839,2024-04-30,West,Electronics,Smartwatch,1031.45,6,0,6188.7,3930.72,2257.98,67,4.2,Debit Card
ORD10813,2024-04-30,West,Clothing,Sneakers,83.23,2,0,166.46,103.38,63.08,45,3.7,Debit Card
ORD11377,2024-04-30,East,Sports,Bicycle,15.51,5,0,77.55,48.05,29.5,21,4.2,UPI
ORD11243,2024-04-30,North,Beauty,Makeup Kit,104.03,5,15,520.15,415.78,104.37,24,3.6,Debit Card
ORD10306,2024-05-01,East,Sports,Bicycle,149.73,3,10,449.19,289.64,159.55,47,4.0,UPI
ORD10406,2024-05-01,South,Beauty,Hair Dryer,28.64,4,0,114.56,63.22,51.34,68,4.8,Wallet
ORD10173,2024-05-01,West,Clothing,T-Shirt,99.75,7,0,698.25,537.52,160.73,43,5.0,Credit Card
ORD11993,2024-05-02,Central,Beauty,Hair Dryer,85.33,4,15,341.32,223.23,118.09,39,4.0,Debit Card
ORD10405,2024-05-02,North,Electronics,Laptop,246.24,3,0,738.72,543.38,195.34,52,3.2,Cash
ORD10672,2024-05-03,North,Clothing,Jacket,41.32,3,5,123.96,78.67,45.29,38,4.8,UPI
ORD10278,2024-05-03,South,Beauty,Skincare Kit,34.54,4,0,138.16,85.92,52.24,18,4.9,Credit Card
ORD10847,2024-05-03,East,Sports,Running Shoes,42.34,6,15,254.04,177.92,76.12,22,4.1,Wallet
ORD10360,2024-05-04,Central,Electronics,Smartwatch,778.0,3,0,2334.0,1337.02,996.98,18,3.5,Cash
ORD10451,2024-05-05,East,Clothing,Jeans,36.6,1,0,36.6,21.93,14.67,18,4.8,UPI
ORD10054,2024-05-05,South,Beauty,Shampoo,97.94,3,0,293.82,167.17,126.65,23,4.4,Credit Card
ORD10739,2024-05-06,North,Beauty,Perfume,57.9,5,5,289.5,185.23,104.27,18,5.0,Wallet
ORD11009,2024-05-06,Central,Electronics,Tablet,198.65,3,5,595.95,471.05,124.9,50,3.0,UPI
ORD11189,2024-05-06,South,Home & Kitchen,Blender,120.57,7,5,843.99,587.96,256.03,47,3.9,Credit Card
ORD11860,2024-05-07,West,Home & Kitchen,Cookware Set,207.24,6,10,1243.44,816.26,427.18,40,5.0,Credit Card
ORD10746,2024-05-07,North,Sports,Bicycle,312.31,2,0,624.62,468.97,155.65,43,3.7,Credit Card
ORD11180,2024-05-07,North,Clothing,T-Shirt,71.44,1,0,71.44,40.21,31.23,47,3.7,UPI
ORD10176,2024-05-07,West,Electronics,Smartwatch,554.53,2,10,1109.06,764.71,344.35,39,4.5,Credit Card
ORD11610,2024-05-07,North,Sports,Running Shoes,150.72,6,5,904.32,561.22,343.1,40,5.0,Debit Card
ORD11600,2024-05-08,North,Home & Kitchen,Air Fryer,164.06,5,5,820.3,631.26,189.04,24,4.0,Credit Card
ORD11214,2024-05-08,Central,Beauty,Shampoo,33.14,2,10,66.28,38.94,27.34,43,3.1,Credit Card
ORD10872,2024-05-08,East,Clothing,Jacket,45.71,6,0,274.26,209.55,64.71,30,4.7,Credit Card
ORD11714,2024-05-09,East,Clothing,Jacket,116.39,4,5,465.56,349.7,115.86,26,4.6,UPI
ORD11550,2024-05-09,East,Home & Kitchen,Cookware Set,241.72,7,5,1692.04,1078.06,613.98,51,4.6,Debit Card
ORD10449,2024-05-09,West,Clothing,T-Shirt,93.99,1,5,93.99,63.63,30.36,18,2.8,UPI
ORD10160,2024-05-09,North,Electronics,Tablet,801.23,3,5,2403.69,1554.26,849.43,27,3.9,Debit Card
ORD10571,2024-05-09,North,Beauty,Hair Dryer,96.12,4,15,384.48,250.92,133.56,41,4.9,Debit Card
ORD11274,2024-05-09,Central,Beauty,Perfume,141.65,2,5,283.3,215.57,67.73,41,3.9,Debit Card
ORD10199,2024-05-10,West,Clothing,Jacket,68.01,1,0,68.01,51.4,16.61,34,4.4,Credit Card
ORD10457,2024-05-10,West,Beauty,Skincare Kit,57.93,2,0,115.86,79.76,36.1,27,3.1,UPI
ORD10190,2024-05-10,South,Clothing,Dress,89.77,5,5,448.85,310.3,138.55,39,4.2,Credit Card
ORD11218,2024-05-10,North,Sports,Tennis Racket,53.12,4,5,212.48,153.78,58.7,21,3.9,Credit Card
ORD10179,2024-05-11,Central,Clothing,Jacket,52.39,4,15,209.56,153.09,56.47,52,3.2,Debit Card
ORD10758,2024-05-12,West,Clothing,Sneakers,44.16,5,5,220.8,174.64,46.16,30,3.8,UPI
ORD11131,2024-05-12,East,Sports,Bicycle,186.94,6,0,1121.64,718.49,403.15,35,4.1,UPI
ORD11509,2024-05-12,West,Electronics,Laptop,1156.59,2,0,2313.18,1621.75,691.43,18,4.3,Debit Card
ORD11465,2024-05-12,West,Electronics,Headphones,687.87,4,10,2751.48,1570.72,1180.76,43,4.0,Credit Card
ORD10821,2024-05-12,South,Sports,Bicycle,215.94,2,0,431.88,250.8,181.08,31,4.9,Credit Card
ORD10651,2024-05-12,South,Electronics,Headphones,934.12,1,0,934.12,604.18,329.94,44,3.5,Credit Card
ORD11788,2024-05-13,South,Electronics,Laptop,1156.65,4,5,4626.6,2800.15,1826.45,41,5.0,UPI
ORD11216,2024-05-13,West,Clothing,Jeans,71.65,4,0,286.6,193.93,92.67,35,4.8,Wallet
ORD11809,2024-05-13,South,Beauty,Makeup Kit,96.5,1,0,96.5,54.06,42.44,56,4.6,Wallet
ORD11118,2024-05-13,South,Beauty,Shampoo,16.58,4,0,66.32,36.91,29.41,45,3.6,Wallet
ORD10949,2024-05-14,South,Clothing,Jeans,108.02,7,10,756.14,509.41,246.73,35,4.2,Credit Card
ORD11637,2024-05-14,Central,Clothing,Dress,49.87,6,0,299.22,229.8,69.42,48,4.2,Debit Card
ORD11862,2024-05-15,West,Home & Kitchen,Blender,84.5,2,0,169.0,120.9,48.1,36,4.3,Credit Card
ORD10243,2024-05-16,North,Electronics,Smartphone,1020.69,4,15,4082.76,2829.16,1253.6,42,4.1,Debit Card
ORD10584,2024-05-16,North,Beauty,Perfume,28.28,3,10,84.84,67.12,17.72,20,4.8,UPI
ORD11895,2024-05-16,North,Home & Kitchen,Lamp,297.11,4,15,1188.44,906.02,282.42,20,3.7,Credit Card
ORD10184,2024-05-16,South,Sports,Bicycle,380.87,5,0,1904.35,1135.22,769.13,18,4.3,Credit Card
ORD10719,2024-05-16,Central,Home & Kitchen,Air Fryer,246.84,7,15,1727.88,1224.14,503.74,21,4.6,Credit Card
ORD11942,2024-05-16,South,Clothing,T-Shirt,66.21,7,0,463.47,280.75,182.72,32,3.6,Wallet
ORD10631,2024-05-17,South,Home & Kitchen,Air Fryer,237.93,2,15,475.86,357.5,118.36,37,5.0,Credit Card
ORD10375,2024-05-17,South,Beauty,Skincare Kit,68.7,4,5,274.8,196.85,77.95,35,4.1,Debit Card
ORD10572,2024-05-18,West,Clothing,Jacket,96.15,7,0,673.05,386.2,286.85,23,4.5,Credit Card
ORD11270,2024-05-18,North,Clothing,Jeans,66.4,7,5,464.8,308.4,156.4,29,3.5,Debit Card
ORD11886,2024-05-18,Central,Clothing,Jeans,112.0,6,5,672.0,517.2,154.8,18,4.4,Credit Card
ORD10679,2024-05-18,East,Electronics,Laptop,473.34,6,20,2840.04,2036.67,803.37,38,3.6,Credit Card
ORD10475,2024-05-19,South,Clothing,Jacket,111.71,5,0,558.55,323.02,235.53,37,3.5,Credit Card
ORD11222,2024-05-19,South,Electronics,Laptop,290.83,6,5,1744.98,1124.05,620.93,49,4.8,Debit Card
ORD11035,2024-05-19,North,Home & Kitchen,Vacuum Cleaner,179.46,5,5,897.3,676.5,220.8,19,5.0,Credit Card
ORD10773,2024-05-19,East,Sports,Tennis Racket,334.62,5,0,1673.1,1189.75,483.35,41,4.5,Credit Card
ORD11630,2024-05-20,West,Home & Kitchen,Cookware Set,36.98,1,5,36.98,24.76,12.22,55,3.3,Cash
ORD10144,2024-05-20,West,Home & Kitchen,Lamp,188.45,6,5,1130.7,767.51,363.19,48,4.5,Credit Card
ORD10787,2024-05-21,East,Clothing,Dress,104.45,6,0,626.7,382.59,244.11,44,4.4,UPI
ORD11221,2024-05-21,East,Home & Kitchen,Lamp,171.88,7,10,1203.16,723.71,479.45,36,3.6,Credit Card
ORD11033,2024-05-21,West,Beauty,Perfume,55.19,3,20,165.57,113.28,52.29,35,4.1,Credit Card
ORD11408,2024-05-21,East,Electronics,Smartwatch,342.11,1,20,342.11,225.03,117.08,48,3.5,UPI
ORD10203,2024-05-22,West,Electronics,Headphones,302.41,3,5,907.23,672.07,235.16,37,4.4,Credit Card
ORD10138,2024-05-22,South,Electronics,Smartphone,852.83,4,5,3411.32,2344.0,1067.32,56,2.9,Credit Card
ORD11252,2024-05-22,West,Beauty,Shampoo,126.06,5,0,630.3,448.71,181.59,18,4.2,UPI
ORD10045,2024-05-22,North,Electronics,Smartphone,578.18,5,0,2890.9,2093.68,797.22,37,4.4,Wallet
ORD11079,2024-05-22,North,Electronics,Laptop,353.73,5,10,1768.65,1143.01,625.64,28,5.0,Debit Card
ORD11159,2024-05-22,North,Home & Kitchen,Air Fryer,224.38,6,0,1346.28,837.68,508.6,46,3.8,Credit Card
ORD11061,2024-05-22,South,Clothing,T-Shirt,74.93,5,15,374.65,251.83,122.82,44,3.9,UPI
ORD10992,2024-05-23,East,Clothing,T-Shirt,68.14,6,15,408.84,232.44,176.4,37,4.5,Cash
ORD11730,2024-05-23,North,Sports,Tennis Racket,298.42,7,15,2088.94,1534.29,554.65,46,3.6,Credit Card
ORD10459,2024-05-23,North,Electronics,Laptop,573.4,5,5,2867.0,1909.57,957.43,31,5.0,Credit Card
ORD10047,2024-05-24,West,Electronics,Headphones,378.93,5,10,1894.65,1427.52,467.13,52,4.6,Debit Card
ORD10488,2024-05-24,South,Home & Kitchen,Air Fryer,151.43,5,5,757.15,539.63,217.52,19,4.2,UPI
ORD11318,2024-05-24,North,Sports,Bicycle,360.5,2,0,721.0,481.76,239.24,36,4.1,Debit Card
ORD10356,2024-05-25,West,Electronics,Headphones,438.61,1,0,438.61,319.61,119.0,32,3.6,UPI
ORD11880,2024-05-26,Central,Sports,Running Shoes,165.67,6,5,994.02,770.68,223.34,37,5.0,Credit Card
ORD11694,2024-05-26,North,Sports,Tennis Racket,64.89,4,20,259.56,183.16,76.4,18,4.6,UPI
ORD11493,2024-05-26,North,Electronics,Smartwatch,156.81,2,0,313.62,241.65,71.97,44,5.0,Debit Card
ORD10383,2024-05-27,West,Sports,Yoga Mat,379.18,3,10,1137.54,697.78,439.76,30,3.7,Debit Card
ORD10942,2024-05-27,South,Home & Kitchen,Lamp,82.33,4,10,329.32,225.72,103.6,61,3.8,Debit Card
ORD10283,2024-05-27,South,Electronics,Smartwatch,742.91,4,5,2971.64,1702.82,1268.82,46,5.0,Debit Card
ORD11310,2024-05-28,Central,Home & Kitchen,Air Fryer,20.07,1,5,20.07,14.21,5.86,25,4.0,Debit Card
ORD10767,2024-05-28,North,Clothing,Sneakers,67.94,5,0,339.7,236.98,102.72,40,5.0,UPI
ORD10548,2024-05-29,South,Electronics,Tablet,588.05,2,5,1176.1,803.59,372.51,36,3.6,Debit Card
ORD10363,2024-05-29,Central,Sports,Running Shoes,316.57,3,10,949.71,630.23,319.48,18,2.8,Credit Card
ORD11665,2024-05-30,West,Clothing,Sneakers,94.58,4,0,378.32,266.37,111.95,35,4.6,Debit Card
ORD10083,2024-05-30,North,Electronics,Laptop,1026.87,5,5,5134.35,3948.89,1185.46,38,4.5,UPI
ORD11754,2024-05-31,West,Beauty,Perfume,89.69,4,0,358.76,268.44,90.32,34,4.0,Credit Card
ORD11104,2024-05-31,East,Sports,Tennis Racket,246.77,7,10,1727.39,1263.85,463.54,56,4.0,Debit Card
